Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,5.5,196414567106,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,6,196414567113,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,6,196414567113,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,6.5,196414567120,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,6.5,196414567120,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,7,196414567137,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,7,196414567137,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,7.5,196414567144,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,7.5,196414567144,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,8,196414567151,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,8,196414567151,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,8.5,196414567168,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,8.5,196414567168,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,9,196414567175,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,9,196414567175,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,9.5,196414567182,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,9.5,196414567182,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,10,196414567069,,,Bambu City Center,0,0,0,1,1
w30629,Women's ZERØGRAND Monk Strap Running Shoes,Color,Drizzle-Red Violet,Width,Medium,Size,10,196414567069,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,8.5,196414412604,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,8.5,196414412604,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,9,196414412611,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,9,196414412611,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,9.5,196414412628,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,9.5,196414412628,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,10,196414412505,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,10,196414412505,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,10.5,196414412512,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,10.5,196414412512,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,11,196414412529,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Medium,Size,11,196414412529,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,5,196414412642,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,5,196414412642,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,5.5,196414412659,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,5.5,196414412659,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,6,196414412666,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,6,196414412666,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,6.5,196414412673,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,6.5,196414412673,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,7,196414412680,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,7,196414412680,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,7.5,196414412697,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,7.5,196414412697,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,8,196414412703,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,8,196414412703,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,8.5,196414412710,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,8.5,196414412710,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,9,196414412727,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,9,196414412727,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,9.5,196414412734,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,9.5,196414412734,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,10,196414412635,,,Bambu City Center,0,0,0,1,1
w30385,Women's GrandPrø Topspin Golf Shoes,Color,Heather Grey-Sesame-Optic White,Width,Wide,Size,10,196414412635,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,5,196414517965,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,5,196414517965,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,5.5,196414517972,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,5.5,196414517972,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,6,196414517989,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,6,196414517989,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,6.5,196414517996,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,6.5,196414517996,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,7,196414518009,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,7,196414518009,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,7.5,196414518016,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,7.5,196414518016,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,8,196414518023,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,8,196414518023,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,8.5,196414518030,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,8.5,196414518030,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,9,196414518047,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,9,196414518047,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,9.5,196414518054,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,9.5,196414518054,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,10,196414517934,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,10,196414517934,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,10.5,196414517941,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,10.5,196414517941,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,11,196414517958,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Medium,Size,11,196414517958,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,5,196414518078,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,5,196414518078,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,5.5,196414518085,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,5.5,196414518085,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,6,196414518092,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,6,196414518092,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,6.5,196414518108,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,6.5,196414518108,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,7,196414518115,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,7,196414518115,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,7.5,196414518122,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,7.5,196414518122,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,8,196414518139,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,8,196414518139,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,8.5,196414518146,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,8.5,196414518146,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,9,196414518153,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,9,196414518153,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,9.5,196414518160,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,9.5,196414518160,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,10,196414518061,,,Bambu City Center,0,0,0,5,5
w30410,Women's GrandPrø Topspin Triple Strap Sneakers,Color,Optic White-Silver,Width,Wide,Size,10,196414518061,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,5,196414558005,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,5,196414558005,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,5.5,196414558012,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,5.5,196414558012,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,6,196414558029,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,6,196414558029,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,6.5,196414558036,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,6.5,196414558036,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,7,196414558043,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,7,196414558043,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,7.5,196414558050,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,7.5,196414558050,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,8,196414558067,,,Bambu City Center,0,0,0,1,1
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,8,196414558067,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w30458,Women's ZERØGRAND Fairway Sneakers,Color,White-Vista Blue,Width,Medium,Size,8.5,196414558074,,,Bambu City Center,0,0,0,1,1
