Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,DISRESAL: estilo (product.metafields.custom.estilo),DISRESAL: gender (product.metafields.custom.gender),Cole Haan: patternId (product.metafields.custom.patternid),Cole Haan: prod_section_features_label (product.metafields.custom.prod_section_features_label),Cole Haan: prod_section_short_description (product.metafields.custom.prod_section_short_description),Cole Haan: relatedProducts (product.metafields.custom.relatedproducts),Cole Haan: size_chart (product.metafields.custom.size_chart),Cole Haan: styleId (product.metafields.custom.styleid),DISRESAL: U_Categoria (product.metafields.custom.u_categoria),DISRESAL: U_Descrip_Color (product.metafields.custom.u_descrip_color),DISRESAL: U_Genero (product.metafields.custom.u_genero),DISRESAL: U_NEW (product.metafields.custom.u_new),DISRESAL: U_Segmento (product.metafields.custom.u_segmento),DISRESAL: U_Zone (product.metafields.custom.u_zone),DISRESAL: variante_producto (product.metafields.global.variante_producto),DISRESAL: variates_color (product.metafields.global.variates_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Material del calzado (product.metafields.shopify.footwear-material),Talla del calzado (product.metafields.shopify.shoe-size),Sexo objetivo (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / El Salvador,Price / El Salvador,Compare At Price / El Salvador,Status
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,9,,'196414486391,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_b1ecc756-e530-4237-89ed-e7531ffd1a79.jpg?v=1726071114,5,C39602:CH BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,9.5,,'196414486407,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_c0c23d03-8ece-423f-aac1-91f176ea2e7c.jpg?v=1726071114,6,C39602:CH BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,10,,'196414486261,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_3d6e3e26-2443-4bef-9519-fca1e970f496.jpg?v=1726071114,7,C39602:CH BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,10.5,,'196414486278,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,11,,'196414486285,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,11.5,,'196414486292,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,12,,'196414486308,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,13,,'196414486315,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,14,,'196414486322,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,15,,'196414486339,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39602,,,,,,,,,British Tan-Ivory,,,Medium,,,16,,'196414486346,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,Men's ZERØGRAND Remastered Wingtip Oxfords,"<ul>
<li>Leather upper in Black with laser-cut broguing; five-eyelet lacing system</li>
<li>Outsole, with extra-deep flex grooves, in Black</li>
<li>FlowerFoam EVA midsole made with 25 percent dandelion rubber</li>
<li>Superior comfort with plush cushioning</li>
<li>Exceptionally lightweight</li>
<li>Maximum flexibility for range of motion</li>
<li>Powerful grip for added traction</li>
</ul>",Cole Haan El Salvador,,Oxfords,"BLACK/BLACK, FOOTWEAR, MFW, New, ZEROGRAND",true,Color,Black,,Width,Medium,,Size,7,,'196414488470,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_5fd37634-e1b7-4e43-ab81-654acd3ccda4.jpg?v=1726071103,1,C39601:BLACK/BLACK,false,,,,,,,,,,,,,,,,,,,,,,MFW,BLACK/BLACK,MFW,,FOOTWEAR,ZEROGRAND,,,,,,,,,,kg,,,true,275.00,,active
c39601,,,,,,,,,Black,,,Medium,,,7.5,,'196414488487,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_82a31f7a-ff35-46c3-9c91-ab2457aadc17.jpg?v=1726071103,2,C39601:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,8,,'196414488494,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9f705de5-4b9f-465b-9c2e-f8be1ce08317.jpg?v=1726071103,3,C39601:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,8.5,,'196414488500,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_948b86fa-ce2b-47b9-9569-afaaa9ece6c1.jpg?v=1726071103,4,C39601:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,9,,'196414488517,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a4ce61f6-8b89-4324-bf6d-f0f3dc204330.jpg?v=1726071103,5,C39601:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,9.5,,'196414488524,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_e3053cc0-41dd-4755-a6d1-0a79f46bec15.jpg?v=1726071103,6,C39601:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,10,,'196414488388,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,10.5,,'196414488395,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,11,,'196414488401,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,11.5,,'196414488418,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,12,,'196414488425,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,13,,'196414488432,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,14,,'196414488449,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,15,,'196414488456,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39601,,,,,,,,,Black,,,Medium,,,16,,'196414488463,0.0,shopify,deny,manual,275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,275.00,,
c39596,Men's ZERØGRAND Remastered Stitchlite™ Wingtip Oxfords,"<ul>
<li>Stitchlite™ upper, made from 85 percent recycled fiber, in Marine Blue; five-eyelet lacing system</li>
<li>Outsole, with extra-deep flex grooves, in Ivory</li>
<li>FlowerFoam EVA midsole made with 25 percent dandelion rubber</li>
</ul>",Cole Haan El Salvador,,Oxfords,"FOOTWEAR, MARINE BLUE/IVORY, MFW, New, ZEROGRAND",true,Color,Marine Blue Stitchlite™-Ivory,,Width,Medium,,Size,7,,'196414485776,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_3abcfd42-33af-483a-9a4d-c42a667f5f17.jpg?v=1726071092,1,C39596:MARINE BLUE/IVORY,false,,,,,,,,,,,,,,,,,,,,,,MFW,MARINE BLUE/IVORY,MFW,,FOOTWEAR,ZEROGRAND,,,,,,,,,,kg,,,true,255.00,,active
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,7.5,,'196414485783,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6f067046-6cad-4b05-a7f2-0de54a74ce20.jpg?v=1726071092,2,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,8,,'196414485790,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_3055fac9-4865-460e-aa88-2aee052ef040.jpg?v=1726071092,3,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,8.5,,'196414485806,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_5ac5b4ff-5d04-4bcc-af8c-10ea0a5b2b8e.jpg?v=1726071092,4,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,9,,'196414485813,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_ae5c039e-f5fd-4856-a692-937c5b04e3ae.jpg?v=1726071092,5,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,9.5,,'196414485820,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_0471a5d4-da5d-4f37-935e-7637f73e1877.jpg?v=1726071092,6,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,10,,'196414485585,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_2799edc6-8950-47c0-b774-e1dc95baa5a9.jpg?v=1726071092,7,C39596:MARINE BLUE/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,10.5,,'196414485592,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,11,,'196414485707,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,11.5,,'196414485714,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,12,,'196414485721,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,13,,'196414485738,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,14,,'196414485745,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,15,,'196414485752,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39596,,,,,,,,,Marine Blue Stitchlite™-Ivory,,,Medium,,,16,,'196414485769,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,Men's ZERØGRAND Remastered Stitchlite™ Wingtip Oxfords,"<ul>
<li>Stitchlite™ upper, made from 85 percent recycled fiber, in Black; five-eyelet lacing system</li>
<li>Outsole, with extra-deep flex grooves, in Ivory</li>
<li>FlowerFoam EVA midsole made with 25 percent dandelion rubber</li>
</ul>",Cole Haan El Salvador,,Oxfords,"BLACK/IVORY, FOOTWEAR, MFW, Old, ZEROGRAND",true,Color,Black Stitchlite™-Ivory,,Width,Medium,,Size,7,,'196414486889,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_31684ed0-a945-44bf-8f30-0d9954012d40.jpg?v=1726071079,1,C39595:BLACK/IVORY,false,,,,,,,,,,,,,,,,,,,,,,MFW,BLACK/IVORY,MFW,,FOOTWEAR,ZEROGRAND,,,,,,,,,,kg,,,true,255.00,,active
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,7.5,,'196414486896,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_bd8925f2-8377-4a4a-9f57-2e45b00d80c3.jpg?v=1726071079,2,C39595:BLACK/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,8,,'196414486902,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_1734d6dd-6be4-40f9-b017-1b6f0d917915.jpg?v=1726071079,3,C39595:BLACK/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,8.5,,'196414486919,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d51db86a-74d7-4694-a7d3-623f127f1da3.jpg?v=1726071079,4,C39595:BLACK/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,9,,'196414486926,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_eaa6d98f-bd36-4eaf-ba95-ef0016c1fcf9.jpg?v=1726071079,5,C39595:BLACK/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,9.5,,'196414486933,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_47812f8c-10bb-4507-ba43-b0c7012cf00a.jpg?v=1726071079,6,C39595:BLACK/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,10,,'196414486797,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,10.5,,'196414486803,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,11,,'196414486810,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,11.5,,'196414486827,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,12,,'196414486834,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,13,,'196414486841,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,14,,'196414486858,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,15,,'196414486865,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39595,,,,,,,,,Black Stitchlite™-Ivory,,,Medium,,,16,,'196414486872,0.0,shopify,deny,manual,255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,255.00,,
c39593,Men's ZERØGRAND Remastered Stitchlite™ Wingtip Oxfords,"<ul>
<li>Stitchlite™ upper, made from 85 percent recycled fiber, in Black; five-eyelet lacing system</li>
<li>Outsole, with extra-deep flex grooves, in Black</li>
<li>FlowerFoam EVA midsole made with 25 percent dandelion rubber</li>
</ul>",Cole Haan El Salvador,,Oxfords,"",true,Color,Black Stitchlite™,,Width,Medium,,Size,7,,'196414487947,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_e8e4a2ae-36e5-4b4f-92f5-49b952ddde74.jpg?v=1726071068,1,C39593:BLACK/BLACK,false,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,kg,,,true,250.00,,active
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,7.5,,'196414487954,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_21f26bf4-742a-4d89-a8e8-f33211c7a475.jpg?v=1726071068,2,C39593:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,8,,'196414487961,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_4516aa89-ab2f-455f-ad9d-2be18039a1d8.jpg?v=1726071068,3,C39593:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,8.5,,'196414487978,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_bee81620-13e6-47d0-b031-7996a45e0c51.jpg?v=1726071068,4,C39593:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,9,,'196414487985,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_991960b8-7f7c-4252-aa0e-2ce13b0c16d2.jpg?v=1726071068,5,C39593:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,9.5,,'196414487992,0.0,shopify,deny,manual,250.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_e5e28ab3-b688-4ada-87fd-1b46349791bb.jpg?v=1726071068,6,C39593:BLACK/BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,10,,'196414487855,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,10.5,,'196414487862,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,11,,'196414487879,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,11.5,,'196414487886,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,12,,'196414487893,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,13,,'196414487909,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,14,,'196414487916,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,15,,'196414487923,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39593,,,,,,,,,Black Stitchlite™,,,Medium,,,16,,'196414487930,0.0,shopify,deny,manual,250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,250.00,,
c39589,Men's GrandPrø Breakaway Sneakers,"<ul>
<li>Leather upper color-blocked in Silver Birch and Turbulence; six-eyelet lacing system</li>
<li>Rubber cupsole, with soccer-inspired traction pattern, in Gum</li>
<li>GRANDFØAM cushioned footbed</li>
</ul>",Cole Haan El Salvador,,Sneakers,"FOOTWEAR, MFW, New, SILVER BIRCH/TURBULENCE/GUM, Sport",true,Color,Silver Birch-Turbulence-Gum,,Width,Medium,,Size,7,,'196414533521,0.0,shopify,deny,manual,200.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_4fb0a3da-14f4-4a12-93f1-84728a306168.jpg?v=1726071058,1,C39589:SILVER BIRCH/TURBULENCE/GUM,false,,,,,,,,,,,,,,,,,,,,,,MFW,SILVER BIRCH/TURBULENCE/GUM,MFW,,FOOTWEAR,Sport,,,,,,,,,,kg,,,true,200.00,,active
c39589,,,,,,,,,Silver Birch-Turbulence-Gum,,,Medium,,,7.5,,'196414533538,0.0,shopify,deny,manual,200.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_b6bd0265-7ed3-48c8-815e-a51c2b94a608.jpg?v=1726071058,2,C39589:SILVER BIRCH/TURBULENCE/GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,200.00,,
c39589,,,,,,,,,Silver Birch-Turbulence-Gum,,,Medium,,,8,,'196414533545,0.0,shopify,deny,manual,200.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_1ed48b05-3700-4681-a202-5225f8c46c9f.jpg?v=1726071058,3,C39589:SILVER BIRCH/TURBULENCE/GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,200.00,,
c39589,,,,,,,,,Silver Birch-Turbulence-Gum,,,Medium,,,8.5,,'196414533552,0.0,shopify,deny,manual,200.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_edd93440-d673-4578-8ca0-78bb5498a3a2.jpg?v=1726071058,4,C39589:SILVER BIRCH/TURBULENCE/GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,200.00,,
